provider,source,voice,utterance,utterance_slug,take,conversation_id,channel,recorded_utc,track,transcript,path,sample_rate,source_rate,raw_dur_s,speech_dur_s,clip_dur_s,trimmed_lead_s,trimmed_tail_s,in_lufs,out_lufs,gain_db,out_peak_dbfs,loudness_method,peak_limited,source_file,utterance_source
Hume,file,cloneA,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_cloneA_hey-how-are-you_take1.wav,16000,48000,3.106,0.86,1.86,0.75,1.496,-38.91,-23.0,15.91,-9.22,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneA_utt0_0.wav,config
Hume,file,cloneA,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_cloneA_hey-how-are-you_take2.wav,16000,48000,3.199,0.86,1.86,0.79,1.549,-40.51,-23.0,17.51,-9.31,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneA_utt0_1.wav,config
Hume,file,cloneA,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_cloneA_hey-how-are-you_take3.wav,16000,48000,3.626,0.84,1.84,0.83,1.956,-45.41,-23.0,22.41,-9.66,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneA_utt0_2.wav,config
Hume,file,cloneA,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_cloneA_just-reading-the-instructions-i_take1.wav,16000,48000,6.415,3.82,4.82,1.39,1.205,-42.72,-23.0,19.72,-6.2,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneA_utt2_0.wav,config
Hume,file,cloneA,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_cloneA_just-reading-the-instructions-i_take2.wav,16000,48000,5.376,3.68,4.68,0.77,0.926,-42.26,-23.0,19.26,-5.01,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneA_utt2_1.wav,config
Hume,file,cloneA,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_cloneA_just-reading-the-instructions-i_take3.wav,16000,48000,4.971,3.32,4.32,0.65,1.001,-44.58,-23.0,21.58,-7.04,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneA_utt2_2.wav,config
Hume,file,cloneC1,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_cloneC1_hey-can-you-hear-me_take1.wav,16000,48000,3.788,0.94,1.94,1.49,1.358,-30.69,-23.0,7.69,-9.71,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt1_0.wav,config
Hume,file,cloneC1,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_cloneC1_hey-can-you-hear-me_take2.wav,16000,48000,3.186,1.3,2.3,0.83,1.056,-29.68,-23.0,6.68,-6.78,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt1_1.wav,config
Hume,file,cloneC1,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_cloneC1_hey-can-you-hear-me_take3.wav,16000,48000,3.457,0.98,1.98,0.93,1.547,-31.07,-23.0,8.07,-6.91,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt1_2.wav,config
Hume,file,cloneC1,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_cloneC1_hey-how-are-you_take1.wav,16000,48000,3.448,1.12,2.12,1.33,0.998,-30.25,-23.0,7.25,-8.7,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt0_0.wav,config
Hume,file,cloneC1,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_cloneC1_hey-how-are-you_take2.wav,16000,48000,2.89,1.28,2.28,0.71,0.9,-28.76,-23.0,5.76,-7.57,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt0_1.wav,config
Hume,file,cloneC1,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_cloneC1_hey-how-are-you_take3.wav,16000,48000,3.113,1.28,2.28,1.11,0.723,-31.33,-23.0,8.33,-7.77,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt0_2.wav,config
Hume,file,cloneC1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_cloneC1_just-reading-the-instructions-i_take1.wav,16000,48000,6.794,3.9,4.9,1.09,1.804,-32.47,-23.0,9.47,-2.32,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt2_0.wav,config
Hume,file,cloneC1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_cloneC1_just-reading-the-instructions-i_take2.wav,16000,48000,4.908,3.22,4.22,0.73,0.958,-32.69,-23.0,9.69,-4.12,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt2_1.wav,config
Hume,file,cloneC1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_cloneC1_just-reading-the-instructions-i_take3.wav,16000,48000,5.992,3.68,4.68,0.79,1.522,-33.19,-23.0,10.19,-4.12,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC1_utt2_2.wav,config
Hume,file,cloneC2,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_cloneC2_hey-can-you-hear-me_take1.wav,16000,48000,3.478,1.1,2.1,0.85,1.528,-45.13,-23.0,22.13,-3.77,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt1_0.wav,config
Hume,file,cloneC2,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_cloneC2_hey-can-you-hear-me_take2.wav,16000,48000,3.246,1.3,2.3,0.83,1.116,-47.63,-23.0,24.63,-7.21,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt1_1.wav,config
Hume,file,cloneC2,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_cloneC2_hey-can-you-hear-me_take3.wav,16000,48000,3.257,1.28,2.28,0.77,1.207,-45.65,-23.0,22.65,-5.31,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt1_2.wav,config
Hume,file,cloneC2,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_cloneC2_hey-how-are-you_take1.wav,16000,48000,2.703,1.0,2.0,0.79,0.913,-42.72,-23.0,19.72,-8.28,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt0_0.wav,config
Hume,file,cloneC2,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_cloneC2_hey-how-are-you_take2.wav,16000,48000,2.849,0.88,1.88,0.69,1.279,-41.7,-23.0,18.7,-7.93,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt0_1.wav,config
Hume,file,cloneC2,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_cloneC2_hey-how-are-you_take3.wav,16000,48000,3.073,0.9,1.9,0.73,1.443,-43.61,-23.0,20.61,-7.56,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt0_2.wav,config
Hume,file,cloneC2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_cloneC2_just-reading-the-instructions-i_take1.wav,16000,48000,4.965,2.88,3.88,1.09,0.995,-50.79,-23.0,27.79,-5.99,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt2_0.wav,config
Hume,file,cloneC2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_cloneC2_just-reading-the-instructions-i_take2.wav,16000,48000,6.495,4.44,5.44,0.89,1.165,-47.77,-23.0,24.77,-5.26,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt2_1.wav,config
Hume,file,cloneC2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_cloneC2_just-reading-the-instructions-i_take3.wav,16000,48000,6.472,3.72,4.72,1.03,1.722,-49.66,-23.0,26.66,-4.69,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneC2_utt2_2.wav,config
Hume,file,cloneS,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_cloneS_hey-can-you-hear-me_take1.wav,16000,48000,3.416,1.26,2.26,0.83,1.326,-34.11,-23.0,11.11,-5.66,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt1_0.wav,config
Hume,file,cloneS,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_cloneS_hey-can-you-hear-me_take2.wav,16000,48000,3.408,1.42,2.42,0.79,1.198,-35.78,-23.0,12.78,-5.45,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt1_1.wav,config
Hume,file,cloneS,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_cloneS_hey-can-you-hear-me_take3.wav,16000,48000,3.568,1.08,2.08,1.09,1.398,-38.21,-23.0,15.21,-8.36,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt1_2.wav,config
Hume,file,cloneS,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_cloneS_hey-how-are-you_take1.wav,16000,48000,3.225,1.46,2.46,0.75,1.015,-36.62,-23.0,13.62,-6.93,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt0_0.wav,config
Hume,file,cloneS,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_cloneS_hey-how-are-you_take2.wav,16000,48000,4.067,2.06,3.06,1.81,0.197,-33.88,-23.33,10.88,-6.35,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt0_1.wav,config
Hume,file,cloneS,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_cloneS_hey-how-are-you_take3.wav,16000,48000,3.836,1.74,2.74,0.71,1.386,-36.22,-23.26,13.22,-10.61,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt0_2.wav,config
Hume,file,cloneS,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_cloneS_just-reading-the-instructions-i_take1.wav,16000,48000,4.808,3.08,4.08,0.91,0.818,-35.98,-23.0,12.98,-4.29,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt2_0.wav,config
Hume,file,cloneS,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_cloneS_just-reading-the-instructions-i_take2.wav,16000,48000,6.179,4.0,5.0,1.01,1.169,-38.74,-23.0,15.74,-5.91,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt2_1.wav,config
Hume,file,cloneS,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_cloneS_just-reading-the-instructions-i_take3.wav,16000,48000,6.261,4.32,5.32,0.99,0.951,-39.0,-23.0,16.0,-4.98,lufs,False,export/voice_stimuli/_src/hume_stimuli/cloneS_utt2_2.wav,config
Hume,file,presetF1,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_presetF1_hey-can-you-hear-me_take1.wav,16000,48000,2.865,1.14,2.14,0.69,1.035,-31.69,-23.0,8.69,-5.04,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt1_0.wav,config
Hume,file,presetF1,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_presetF1_hey-can-you-hear-me_take2.wav,16000,48000,2.608,1.08,2.08,0.67,0.858,-24.4,-23.0,1.4,-8.95,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt1_1.wav,config
Hume,file,presetF1,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_presetF1_hey-can-you-hear-me_take3.wav,16000,48000,2.821,1.32,2.32,0.65,0.851,-30.46,-23.0,7.46,-8.24,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt1_2.wav,config
Hume,file,presetF1,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_presetF1_hey-how-are-you_take1.wav,16000,48000,3.296,1.4,2.4,1.37,0.526,-29.44,-23.0,6.44,-8.76,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt0_0.wav,config
Hume,file,presetF1,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_presetF1_hey-how-are-you_take2.wav,16000,48000,2.703,1.24,2.24,0.85,0.613,-25.28,-23.0,2.28,-6.92,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt0_1.wav,config
Hume,file,presetF1,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_presetF1_hey-how-are-you_take3.wav,16000,48000,2.447,1.24,2.24,0.75,0.457,-24.68,-23.0,1.68,-8.33,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt0_2.wav,config
Hume,file,presetF1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_presetF1_just-reading-the-instructions-i_take1.wav,16000,48000,5.41,4.5,5.5,0.85,0.06,-33.23,-23.0,10.23,-3.47,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt2_0.wav,config
Hume,file,presetF1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_presetF1_just-reading-the-instructions-i_take2.wav,16000,48000,5.196,4.466,5.466,0.73,0.0,-35.57,-23.0,12.57,-4.42,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt2_1.wav,config
Hume,file,presetF1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_presetF1_just-reading-the-instructions-i_take3.wav,16000,48000,4.967,4.257,5.257,0.71,0.0,-32.0,-23.11,9.0,-2.45,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF1_utt2_2.wav,config
Hume,file,presetF2,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_presetF2_hey-can-you-hear-me_take1.wav,16000,48000,3.479,1.4,2.4,0.65,1.429,-21.91,-23.0,-1.09,-10.84,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt1_0.wav,config
Hume,file,presetF2,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_presetF2_hey-can-you-hear-me_take2.wav,16000,48000,3.198,1.2,2.2,0.67,1.328,-23.12,-23.0,0.12,-11.62,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt1_1.wav,config
Hume,file,presetF2,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_presetF2_hey-can-you-hear-me_take3.wav,16000,48000,4.022,1.06,2.06,1.43,1.532,-21.51,-23.0,-1.49,-9.25,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt1_2.wav,config
Hume,file,presetF2,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_presetF2_hey-how-are-you_take1.wav,16000,48000,2.887,1.62,2.62,0.75,0.517,-23.61,-23.0,0.61,-9.78,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt0_0.wav,config
Hume,file,presetF2,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_presetF2_hey-how-are-you_take2.wav,16000,48000,2.946,1.14,2.14,0.63,1.176,-23.43,-23.0,0.43,-9.13,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt0_1.wav,config
Hume,file,presetF2,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_presetF2_hey-how-are-you_take3.wav,16000,48000,3.008,1.06,2.06,0.83,1.118,-23.49,-23.0,0.49,-10.86,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt0_2.wav,config
Hume,file,presetF2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_presetF2_just-reading-the-instructions-i_take1.wav,16000,48000,5.025,3.58,4.58,0.65,0.795,-24.62,-23.0,1.62,-8.47,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt2_0.wav,config
Hume,file,presetF2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_presetF2_just-reading-the-instructions-i_take2.wav,16000,48000,5.55,3.54,4.54,0.75,1.26,-23.11,-23.0,0.11,-9.56,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt2_1.wav,config
Hume,file,presetF2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_presetF2_just-reading-the-instructions-i_take3.wav,16000,48000,5.727,3.4,4.4,1.07,1.257,-23.27,-23.0,0.27,-8.15,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetF2_utt2_2.wav,config
Hume,file,presetM1,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_presetM1_hey-can-you-hear-me_take1.wav,16000,48000,2.779,1.08,2.08,1.07,0.629,-20.55,-23.0,-2.45,-5.42,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt1_0.wav,config
Hume,file,presetM1,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_presetM1_hey-can-you-hear-me_take2.wav,16000,48000,2.952,1.06,2.06,0.99,0.902,-20.54,-23.0,-2.46,-6.22,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt1_1.wav,config
Hume,file,presetM1,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_presetM1_hey-how-are-you_take1.wav,16000,48000,3.258,1.04,2.04,0.75,1.468,-22.81,-23.0,-0.19,-4.73,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt0_0.wav,config
Hume,file,presetM1,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_presetM1_hey-how-are-you_take2.wav,16000,48000,2.971,1.44,2.44,0.75,0.781,-20.7,-23.0,-2.3,-6.01,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt0_1.wav,config
Hume,file,presetM1,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_presetM1_hey-how-are-you_take3.wav,16000,48000,2.99,1.14,2.14,0.79,1.06,-19.87,-23.0,-3.13,-6.5,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt0_2.wav,config
Hume,file,presetM1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_presetM1_just-reading-the-instructions-i_take1.wav,16000,48000,5.285,3.76,4.76,0.81,0.715,-25.02,-23.0,2.02,-4.37,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt2_0.wav,config
Hume,file,presetM1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_presetM1_just-reading-the-instructions-i_take2.wav,16000,48000,4.535,3.22,4.22,0.83,0.485,-23.46,-23.0,0.46,-1.97,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt2_1.wav,config
Hume,file,presetM1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_presetM1_just-reading-the-instructions-i_take3.wav,16000,48000,5.484,3.76,4.76,1.07,0.654,-23.9,-23.0,0.9,-4.11,lufs,False,export/voice_stimuli/_src/hume_stimuli/presentM1_utt2_2.wav,config
Hume,file,presetM2,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_presetM2_hey-can-you-hear-me_take1.wav,16000,48000,3.856,1.16,2.16,1.45,1.246,-21.72,-23.0,-1.28,-6.94,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt1_0.wav,config
Hume,file,presetM2,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_presetM2_hey-can-you-hear-me_take2.wav,16000,48000,4.001,1.28,2.28,0.83,1.891,-20.43,-23.0,-2.57,-10.1,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt1_1.wav,config
Hume,file,presetM2,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_presetM2_hey-can-you-hear-me_take3.wav,16000,48000,3.31,1.44,2.44,0.75,1.12,-22.87,-23.0,-0.13,-9.53,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt1_2.wav,config
Hume,file,presetM2,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_presetM2_hey-how-are-you_take1.wav,16000,48000,2.848,1.2,2.2,0.67,0.978,-21.02,-23.0,-1.98,-7.25,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt0_0.wav,config
Hume,file,presetM2,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_presetM2_hey-how-are-you_take2.wav,16000,48000,3.886,0.98,1.98,1.27,1.636,-18.57,-23.0,-4.43,-11.05,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt0_1.wav,config
Hume,file,presetM2,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_presetM2_hey-how-are-you_take3.wav,16000,48000,3.599,1.22,2.22,0.69,1.689,-17.75,-23.0,-5.25,-9.22,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt0_2.wav,config
Hume,file,presetM2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_presetM2_just-reading-the-instructions-i_take1.wav,16000,48000,7.74,4.54,5.54,1.81,1.39,-24.83,-23.0,1.83,-3.35,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt2_0.wav,config
Hume,file,presetM2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_presetM2_just-reading-the-instructions-i_take2.wav,16000,48000,6.185,3.94,4.94,0.93,1.315,-28.09,-23.0,5.09,-6.16,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt2_1.wav,config
Hume,file,presetM2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_presetM2_just-reading-the-instructions-i_take3.wav,16000,48000,5.667,3.86,4.86,0.75,1.057,-27.6,-23.0,4.6,-6.65,lufs,False,export/voice_stimuli/_src/hume_stimuli/presetM2_utt2_2.wav,config
Hume,file,textgenF1,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_textgenF1_hey-can-you-hear-me_take1.wav,16000,48000,3.095,1.08,2.08,0.81,1.205,-16.41,-23.0,-6.59,-8.19,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt1_0.wav,config
Hume,file,textgenF1,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_textgenF1_hey-can-you-hear-me_take2.wav,16000,48000,4.757,0.88,1.88,2.49,1.387,-17.32,-23.0,-5.68,-9.63,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt1_1.wav,config
Hume,file,textgenF1,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_textgenF1_hey-can-you-hear-me_take3.wav,16000,48000,4.298,1.06,2.06,0.67,2.568,-14.89,-23.0,-8.11,-10.75,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt1_2.wav,config
Hume,file,textgenF1,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_textgenF1_hey-how-are-you_take1.wav,16000,48000,3.352,0.96,1.96,1.19,1.202,-17.54,-23.0,-5.46,-8.01,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt0_0.wav,config
Hume,file,textgenF1,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_textgenF1_hey-how-are-you_take2.wav,16000,48000,3.31,1.32,2.32,1.05,0.94,-17.49,-23.0,-5.51,-7.4,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt0_1.wav,config
Hume,file,textgenF1,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_textgenF1_hey-how-are-you_take3.wav,16000,48000,2.563,0.98,1.98,0.79,0.793,-16.64,-23.0,-6.36,-8.87,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt0_2.wav,config
Hume,file,textgenF1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_textgenF1_just-reading-the-instructions-i_take1.wav,16000,48000,5.836,3.34,4.34,1.09,1.406,-18.3,-23.0,-4.7,-6.98,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt2_0.wav,config
Hume,file,textgenF1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_textgenF1_just-reading-the-instructions-i_take2.wav,16000,48000,5.461,3.62,4.62,0.81,1.031,-20.12,-23.0,-2.88,-7.17,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt2_1.wav,config
Hume,file,textgenF1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_textgenF1_just-reading-the-instructions-i_take3.wav,16000,48000,5.183,3.2,4.2,1.23,0.753,-18.92,-23.0,-4.08,-7.34,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF1_utt2_2.wav,config
Hume,file,textgenF2,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_textgenF2_hey-can-you-hear-me_take1.wav,16000,48000,4.069,1.08,2.08,0.67,2.319,-23.06,-23.0,0.06,-10.43,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt1_0.wav,config
Hume,file,textgenF2,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_textgenF2_hey-can-you-hear-me_take2.wav,16000,48000,3.175,1.26,2.26,1.01,0.905,-19.36,-23.0,-3.64,-8.8,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt1_1.wav,config
Hume,file,textgenF2,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_textgenF2_hey-can-you-hear-me_take3.wav,16000,48000,3.752,1.24,2.24,0.99,1.522,-20.25,-23.0,-2.75,-9.66,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt1_2.wav,config
